,geo_value,signal,time_value,issue,lag,value,stderr,sample_size,geo_type,data_source
6,ct,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2409.3151547126,,,state,usa-facts
7,dc,confirmed_cumulative_prop,2020-11-12,2020-11-13,1,2622.3204000289,,,state,usa-facts
8,de,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2828.8168385769,,,state,usa-facts
9,fl,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4020.9962530038,,,state,usa-facts
10,ga,confirmed_cumulative_prop,2020-11-12,2020-11-22,10,3580.6146180669,,,state,usa-facts
11,hi,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,1151.3752655607,,,state,usa-facts
12,ia,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,5399.4998526182,,,state,usa-facts
13,id,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4380.254775288,,,state,usa-facts
14,il,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4234.0086716818,,,state,usa-facts
15,in,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3473.3124397765,,,state,usa-facts
16,ks,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3822.3480201585,,,state,usa-facts
17,ky,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2902.6072409507,,,state,usa-facts
18,la,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4127.5651276439,,,state,usa-facts
19,ma,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2694.6959616847,,,state,usa-facts
20,md,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2644.863770494,,,state,usa-facts
21,me,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,642.68136276123,,,state,usa-facts
22,mi,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2595.210885667,,,state,usa-facts
23,mn,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3578.0171472181,,,state,usa-facts
24,mo,confirmed_cumulative_prop,2020-11-12,2021-02-11,91,3696.6788042,,,state,usa-facts
25,ms,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4390.4051846867,,,state,usa-facts
26,mt,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4017.2982602561,,,state,usa-facts
27,nc,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2873.1844634349,,,state,usa-facts
28,nd,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,7761.5732053297,,,state,usa-facts
29,ne,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4747.0337178093,,,state,usa-facts
30,nh,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,990.6516899547,,,state,usa-facts
31,nj,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3005.8577895767,,,state,usa-facts
32,nm,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2898.4719307106,,,state,usa-facts
33,nv,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3720.6232411605,,,state,usa-facts
34,ny,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2805.8153466093,,,state,usa-facts
35,oh,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2347.9823083043,,,state,usa-facts
36,ok,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3656.5595249498,,,state,usa-facts
37,or,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,1277.4385885132,,,state,usa-facts
38,pa,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,1943.8854384268,,,state,usa-facts
39,ri,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3433.6736957468,,,state,usa-facts
40,sc,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3699.75881356,,,state,usa-facts
41,sd,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,6863.2094400215,,,state,usa-facts
42,tn,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4344.9471341629,,,state,usa-facts
43,tx,confirmed_cumulative_prop,2020-11-12,2020-12-11,29,3463.2677655147,,,state,usa-facts
44,ut,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,4480.4704241291,,,state,usa-facts
45,va,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,2319.976090499,,,state,usa-facts
46,vt,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,424.84723288391,,,state,usa-facts
47,wa,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,1619.9308381615,,,state,usa-facts
48,wi,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,5316.8829393343,,,state,usa-facts
49,wv,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,1724.021522788,,,state,usa-facts
50,wy,confirmed_cumulative_prop,2020-11-12,2020-11-19,7,3538.4330956408,,,state,usa-facts
0,ak,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2908.2284753501,,,state,usa-facts
1,al,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4356.6987580522,,,state,usa-facts
2,ar,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4318.2724921831,,,state,usa-facts
3,az,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3703.6334837582,,,state,usa-facts
4,ca,confirmed_cumulative_prop,2020-11-13,2021-02-10,89,2570.8728157,,,state,usa-facts
5,co,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2674.840451099,,,state,usa-facts
6,ct,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2486.3356021549,,,state,usa-facts
7,dc,confirmed_cumulative_prop,2020-11-13,2020-11-14,1,2644.8496561809,,,state,usa-facts
8,de,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2877.0831536183,,,state,usa-facts
9,fl,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4053.2761901312,,,state,usa-facts
10,ga,confirmed_cumulative_prop,2020-11-13,2020-11-22,9,3602.3713098743,,,state,usa-facts
11,hi,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1159.1443294309,,,state,usa-facts
12,ia,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,5560.0351180798,,,state,usa-facts
13,id,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4465.142566163,,,state,usa-facts
14,il,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4355.648647499,,,state,usa-facts
15,in,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3556.5093767746,,,state,usa-facts
16,ks,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4027.406589197,,,state,usa-facts
17,ky,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2973.4494892531,,,state,usa-facts
18,la,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4187.8173134796,,,state,usa-facts
19,ma,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2733.4917373268,,,state,usa-facts
20,md,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2675.7784070609,,,state,usa-facts
21,me,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,653.98910290936,,,state,usa-facts
22,mi,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2686.8913813425,,,state,usa-facts
23,mn,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3675.1511446137,,,state,usa-facts
24,mo,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3840.7293739332,,,state,usa-facts
25,ms,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4434.2537957609,,,state,usa-facts
26,mt,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4127.4240300605,,,state,usa-facts
27,nc,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2910.2837086354,,,state,usa-facts
28,nd,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,8249.4600176888,,,state,usa-facts
29,ne,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4867.173833028,,,state,usa-facts
30,nh,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1024.4088633541,,,state,usa-facts
31,nj,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3044.1028620194,,,state,usa-facts
32,nm,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2957.1319358899,,,state,usa-facts
33,nv,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3780.2955434725,,,state,usa-facts
34,ny,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2833.5789010557,,,state,usa-facts
35,oh,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,2417.029540341,,,state,usa-facts
36,ok,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3724.0101077314,,,state,usa-facts
37,or,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1302.5231302948,,,state,usa-facts
38,pa,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1987.0818511092,,,state,usa-facts
39,ri,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3433.6736957468,,,state,usa-facts
40,sc,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3731.0287578607,,,state,usa-facts
41,sd,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,7045.3135049776,,,state,usa-facts
42,tn,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4399.62431767,,,state,usa-facts
43,tx,confirmed_cumulative_prop,2020-11-13,2020-12-11,28,3502.149150081,,,state,usa-facts
44,ut,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,4557.6704373545,,,state,usa-facts
45,va,confirmed_cumulative_prop,2020-11-13,2020-12-12,29,2334.4567565253,,,state,usa-facts
46,vt,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,439.43082329977,,,state,usa-facts
47,wa,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1648.0599267777,,,state,usa-facts
48,wi,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,5462.0284231646,,,state,usa-facts
49,wv,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,1765.368577466,,,state,usa-facts
50,wy,confirmed_cumulative_prop,2020-11-13,2020-11-19,6,3686.162979755,,,state,usa-facts
0,ak,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3009.2475514152,,,state,usa-facts
1,al,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4402.0978200904,,,state,usa-facts
2,ar,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4379.4428001288,,,state,usa-facts
3,az,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3751.3891527861,,,state,usa-facts
4,ca,confirmed_cumulative_prop,2020-11-14,2021-02-10,88,2590.5274932,,,state,usa-facts
5,co,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2765.0685844949,,,state,usa-facts
6,ct,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2486.3356021549,,,state,usa-facts
7,dc,confirmed_cumulative_prop,2020-11-14,2020-11-15,1,2665.8202845488,,,state,usa-facts
8,de,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2916.1069828008,,,state,usa-facts
9,fl,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4074.4329814636,,,state,usa-facts
10,ga,confirmed_cumulative_prop,2020-11-14,2020-11-26,12,3625.8139098348,,,state,usa-facts
11,hi,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,1166.701509741,,,state,usa-facts
12,ia,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,5713.1220543443,,,state,usa-facts
13,id,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4550.1422723852,,,state,usa-facts
14,il,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4442.6527173956,,,state,usa-facts
15,in,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3680.1981634881,,,state,usa-facts
16,ks,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4033.8597212659,,,state,usa-facts
17,ky,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3047.1119976775,,,state,usa-facts
18,la,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4187.8173134796,,,state,usa-facts
19,ma,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2774.7104353817,,,state,usa-facts
20,md,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2714.1694565376,,,state,usa-facts
21,me,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,665.2224500302,,,state,usa-facts
22,mi,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2761.5495045138,,,state,usa-facts
23,mn,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3963.1663909986,,,state,usa-facts
24,mo,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3901.4877241737,,,state,usa-facts
25,ms,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4480.2864372718,,,state,usa-facts
26,mt,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4293.5951151689,,,state,usa-facts
27,nc,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2940.0031502417,,,state,usa-facts
28,nd,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,8249.4600176888,,,state,usa-facts
29,ne,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4965.2400114143,,,state,usa-facts
30,nh,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,1052.5030686668,,,state,usa-facts
31,nj,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3093.1110458119,,,state,usa-facts
32,nm,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3012.6920220962,,,state,usa-facts
33,nv,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3853.5710528947,,,state,usa-facts
34,ny,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2861.2756296906,,,state,usa-facts
35,oh,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2483.0312000068,,,state,usa-facts
36,ok,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3795.9590808222,,,state,usa-facts
37,or,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,1328.152988202,,,state,usa-facts
38,pa,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,2030.4501120881,,,state,usa-facts
39,ri,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3433.6736957468,,,state,usa-facts
40,sc,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3768.2030891597,,,state,usa-facts
41,sd,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,7254.8857808489,,,state,usa-facts
42,tn,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4467.8902602277,,,state,usa-facts
43,tx,confirmed_cumulative_prop,2020-11-14,2020-12-11,27,3536.3884960074,,,state,usa-facts
44,ut,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,4714.4410500699,,,state,usa-facts
45,va,confirmed_cumulative_prop,2020-11-14,2020-12-12,28,2352.4287158168,,,state,usa-facts
46,vt,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,455.45674683368,,,state,usa-facts
47,wa,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,1677.3709098736,,,state,usa-facts
48,wi,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,5557.8818068182,,,state,usa-facts
49,wv,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,1829.7606167351,,,state,usa-facts
50,wy,confirmed_cumulative_prop,2020-11-14,2020-11-19,5,3881.581107162,,,state,usa-facts
0,ak,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3097.5538073529,,,state,usa-facts
1,al,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4442.4593402044,,,state,usa-facts
2,ar,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4408.4705302266,,,state,usa-facts
3,az,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3784.1147004342,,,state,usa-facts
4,ca,confirmed_cumulative_prop,2020-11-15,2021-02-10,87,2607.0717408,,,state,usa-facts
5,co,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2837.7060521614,,,state,usa-facts
6,ct,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2486.3356021549,,,state,usa-facts
7,dc,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2688.9163144404,,,state,usa-facts
8,de,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2957.9035577409,,,state,usa-facts
9,fl,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4121.4816998644,,,state,usa-facts
10,ga,confirmed_cumulative_prop,2020-11-15,2020-11-26,11,3644.0951820418,,,state,usa-facts
11,hi,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,1166.701509741,,,state,usa-facts
12,ia,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,5853.5626784826,,,state,usa-facts
13,id,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4602.1269511741,,,state,usa-facts
14,il,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4526.5001770464,,,state,usa-facts
15,in,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3779.7790000593,,,state,usa-facts
16,ks,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4033.8597212659,,,state,usa-facts
17,ky,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3079.5449890804,,,state,usa-facts
18,la,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4187.8173134796,,,state,usa-facts
19,ma,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2804.9461857325,,,state,usa-facts
20,md,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2744.6044117452,,,state,usa-facts
21,me,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,678.24122980601,,,state,usa-facts
22,mi,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2761.5495045138,,,state,usa-facts
23,mn,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4095.9587434074,,,state,usa-facts
24,mo,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3962.0668462424,,,state,usa-facts
25,ms,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4512.8116905437,,,state,usa-facts
26,mt,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4412.0481521888,,,state,usa-facts
27,nc,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2958.8054405361,,,state,usa-facts
28,nd,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,8513.7429762933,,,state,usa-facts
29,ne,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,5033.271160996,,,state,usa-facts
30,nh,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,1052.5030686668,,,state,usa-facts
31,nj,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3144.0331719992,,,state,usa-facts
32,nm,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3061.8138150512,,,state,usa-facts
33,nv,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3891.2964148569,,,state,usa-facts
34,ny,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2880.0331209283,,,state,usa-facts
35,oh,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2550.2134467153,,,state,usa-facts
36,ok,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3895.1005706132,,,state,usa-facts
37,or,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,1348.5904882168,,,state,usa-facts
38,pa,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,2071.0453664661,,,state,usa-facts
39,ri,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3433.6736957468,,,state,usa-facts
40,sc,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3797.200621359,,,state,usa-facts
41,sd,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,7390.4182289447,,,state,usa-facts
42,tn,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4553.0689363018,,,state,usa-facts
43,tx,confirmed_cumulative_prop,2020-11-15,2020-12-11,26,3557.1086803674,,,state,usa-facts
44,ut,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,4799.6261959764,,,state,usa-facts
45,va,confirmed_cumulative_prop,2020-11-15,2020-12-12,27,2366.0072691538,,,state,usa-facts
46,vt,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,462.98893089462,,,state,usa-facts
47,wa,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,1707.6930693576,,,state,usa-facts
48,wi,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,5666.4274768937,,,state,usa-facts
49,wv,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,1878.082545684,,,state,usa-facts
50,wy,confirmed_cumulative_prop,2020-11-15,2020-11-19,4,3881.581107162,,,state,usa-facts
0,ak,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3176.8380619101,,,state,usa-facts
1,al,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4471.2161584766,,,state,usa-facts
2,ar,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4451.7801686259,,,state,usa-facts
3,az,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3804.4067381655,,,state,usa-facts
4,ca,confirmed_cumulative_prop,2020-11-16,2021-02-10,86,2640.5702357,,,state,usa-facts
5,co,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2912.2883910636,,,state,usa-facts
6,ct,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2616.4513544071,,,state,usa-facts
7,dc,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2701.2436432783,,,state,usa-facts
8,de,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2999.4947441064,,,state,usa-facts
9,fl,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4143.1925532937,,,state,usa-facts
10,ga,confirmed_cumulative_prop,2020-11-16,2020-11-26,10,3653.2782013112,,,state,usa-facts
11,hi,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,1173.3405279573,,,state,usa-facts
12,ia,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,5927.6022402039,,,state,usa-facts
13,id,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4663.736349825,,,state,usa-facts
14,il,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4618.3812097725,,,state,usa-facts
15,in,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3856.2173928091,,,state,usa-facts
16,ks,confirmed_cumulative_prop,2020-11-16,2020-11-24,8,4284.1931902981,,,state,usa-facts
17,ky,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3113.4104935612,,,state,usa-facts
18,la,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4187.8173134796,,,state,usa-facts
19,ma,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2833.4844395425,,,state,usa-facts
20,md,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2773.153722989,,,state,usa-facts
21,me,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,696.54191451944,,,state,usa-facts
22,mi,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2893.3427203373,,,state,usa-facts
23,mn,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4201.4975445206,,,state,usa-facts
24,mo,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4055.2003216983,,,state,usa-facts
25,ms,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4532.5687658783,,,state,usa-facts
26,mt,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,4493.3559635397,,,state,usa-facts
27,nc,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,2990.1171653469,,,state,usa-facts
28,nd,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,8652.445601539,,,state,usa-facts
29,ne,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,5210.0177418621,,,state,usa-facts
30,nh,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,1186.2079515426,,,state,usa-facts
31,nj,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3169.1846267643,,,state,usa-facts
32,nm,confirmed_cumulative_prop,2020-11-16,2020-11-19,3,3121.5707146362,,,state,usa-facts
